project_id,deployment_id,placename,longitude,latitude,start_date,end_date,bait_type,bait_description,feature_type,feature_type_methodology,camera_id,camera_name,quiet_period,camera_functioning,sensor_height,height_other,sensor_orientation,orientation_other,plot_treatment,plot_treatment_description,detection_distance,subproject_name,subproject_design,event_name,event_description,event_type,recorded_by,remarks
2003884,OCCT27_M234_20250731,OCCT27,-83.33573,8.73433,2025-07-31 00:00:00,2025-09-25 00:00:00,None,,Road dirt,off trail,2120736,M234,1,Unknown Failure,Other,48,Parallel,,,,,Long Term Monitoring,Grid of long term monitoring cameras across the Osa Peninsula,,,,,
2003884,OCCT29_M262_20251118,OCCT29,-83.17074878,8.67620952,2025-11-18 00:00:00,2026-03-04 00:00:00,None,,Other,,2132665,M262,1,Camera Functioning,Knee height,,Parallel,,,,0,Long Term Monitoring,Grid of long term monitoring cameras across the Osa Peninsula,,,,,
2003884,OCCT34_M260_20251118,OCCT34,-83.17559,8.67697,2025-11-18 00:00:00,2026-03-04 00:00:00,None,,Other,,2132682,M260,1,Camera Functioning,Knee height,,Parallel,,,,0,Long Term Monitoring,Grid of long term monitoring cameras across the Osa Peninsula,,,,,
2003884,ANMO019_M356_20260209,ANMO019,-83.0089,9.009089,2026-02-09 00:00:00,2026-06-03 00:00:00,None,,Other,restoration,2185278,M356,1,Camera Functioning,Other,27,Parallel,,,,,FarmsforNature,,,,,,
2003884,OCCT32_M220_20251118,OCCT32,-83.170434,8.64031,2025-11-18 00:00:00,2026-03-04 00:00:00,None,,Other,,2125296,M220,1,Unknown Failure,Knee height,,Parallel,,,,0,Long Term Monitoring,Grid of long term monitoring cameras across the Osa Peninsula,,,,,
2003884,OCCT28_M256_20251201,OCCT28,-83.40675,8.51834,2025-12-01 00:00:00,2026-03-05 00:00:00,None,,Other,,2132700,M256,1,Unknown Failure,Knee height,,Parallel,,,,0,Long Term Monitoring,Grid of long term monitoring cameras across the Osa Peninsula,,,,,
2003884,OCCT07_M022_1632022,OCCT07,-83.28998,8.76422,2022-03-16 00:00:00,2022-06-07 00:00:00,None,,Other,,2043427,M022a,30,Camera Functioning,Knee height,,Parallel,,,,,Long Term Monitoring,Grid of long term monitoring cameras across the Osa Peninsula,,,,,lomas3
2003884,OCCT06_M231_20251119,OCCT06,-83.29323,8.77809,2025-11-19 00:00:00,2026-03-06 00:00:00,None,,Other,,2120717,M231,1,Camera Functioning,Knee height,,Parallel,,,,0,Long Term Monitoring,Grid of long term monitoring cameras across the Osa Peninsula,,,,,
2003884,OCCT29_M262_2025-06-06,OCCT29,-83.17074878,8.67620952,2025-06-06 00:00:00,2025-07-29 00:00:00,None,,Other,,2132665,M262,1,Camera Functioning,Knee height,,Parallel,,,,0,Long Term Monitoring,Grid of long term monitoring cameras across the Osa Peninsula,,,,,
2003884,OCCT34_M260_2025-06-06,OCCT34,-83.17559,8.67697,2025-06-06 00:00:00,2025-07-29 00:00:00,None,,Other,,2132682,M260,1,Camera Functioning,Knee height,,Parallel,,,,0,Long Term Monitoring,Grid of long term monitoring cameras across the Osa Peninsula,,,,,
2003884,ANMO020_M336_20260209,ANMO020,-83.0095,9.008162,2026-02-09 00:00:00,2026-06-03 00:00:00,None,,Other,forest,2185288,M336,1,Camera Functioning,Other,36,Parallel,,,,,FarmsforNature,,,,,,
2003884,OCCT30_M279_20251119,OCCT30,-83.29472,8.7703,2025-11-19 00:00:00,2026-03-06 00:00:00,None,,Other,,2132123,M279,1,Unknown Failure,Knee height,,Parallel,,,,0,Long Term Monitoring,Grid of long term monitoring cameras across the Osa Peninsula,,,,,
2003884,OCCT07_M303_20251119,OCCT07,-83.28998,8.76422,2025-11-19 00:00:00,2026-03-06 00:00:00,None,,Other,,2174292,M303,1,Unknown Failure,Knee height,,Parallel,,,,0,Long Term Monitoring,Grid of long term monitoring cameras across the Osa Peninsula,,,,,
2003884,OCCT26_M257_20251119,OCCT26,-83.334733,8.730267,2025-11-19 00:00:00,2026-03-05 00:00:00,None,,Other,,2136354,M257,1,Camera Functioning,Knee height,,Parallel,,,,0,Long Term Monitoring,Grid of long term monitoring cameras across the Osa Peninsula,,,,,
2003884,OCCT31_M090_02112022,OCCT31,-83.1722,8.66869,2022-11-02 00:00:00,2023-02-14 00:00:00,None,,Other,,2077351,M090,1,Camera Functioning,Knee height,,Parallel,,,,,Long Term Monitoring,Grid of long term monitoring cameras across the Osa Peninsula,,,,,
2003884,OCCT66_M244_14102024,OCCT66,-83.317967,8.404714,2024-10-14 00:00:00,2024-12-11 00:00:00,None,,Other,off trail,2133057,M244,1,Camera Functioning,Other,40,Parallel,,,,,Long Term Monitoring,Grid of long term monitoring cameras across the Osa Peninsula,,,,,
2003884,OCCT28_M256_20250730,OCCT28,-83.40675,8.51834,2025-07-30 00:00:00,2025-09-24 00:00:00,None,,Road dirt,off trail,2132700,M256,1,Camera Functioning,Other,57,Parallel,,,,,Long Term Monitoring,Grid of long term monitoring cameras across the Osa Peninsula,,,,,
2003884,OCCT08_M179_2025-02-24,OCCT08,-83.32686,8.40875,2025-02-24 00:00:00,2025-04-21 00:00:00,None,,Other,,2132658,M179,1,Camera Functioning,Knee height,,Parallel,,,,0,Long Term Monitoring,Grid of long term monitoring cameras across the Osa Peninsula,,,,,
2003884,JUAT032_M364_20260213,JUAT032,-82.854,8.582418,2026-02-13 00:00:00,2026-06-01 00:00:00,None,,Other,restoration,2185310,M364,1,Camera Functioning,Other,58,Parallel,,,,,FarmsforNature,,,,,,
2003884,OCCT08_M023_3032022,OCCT08,-83.32686,8.40875,2022-03-30 00:00:00,2022-06-22 00:00:00,None,,Other,,2043559,M023a,30,Camera Functioning,Knee height,,Pointed Downward,,,,,Long Term Monitoring,Grid of long term monitoring cameras across the Osa Peninsula,,,,,Site Station Ajo
2003884,OCCT08_M058_20220622,OCCT08,-83.32686,8.40875,2022-06-22 00:00:00,2022-08-19 00:00:00,None,,Trail hiking,,2080548,M058,30,Camera Functioning,Other,45,Pointed Downward,,,,,Long Term Monitoring,Grid of long term monitoring cameras across the Osa Peninsula,,,,,
2003884,OCCT06_M021_1632022,OCCT06,-83.29323,8.77809,2022-03-16 00:00:00,2022-06-08 00:00:00,None,,Other,,2043425,M021a,30,Camera Functioning,Knee height,,Parallel,,,,,Long Term Monitoring,Grid of long term monitoring cameras across the Osa Peninsula,,,,,Camara en lomas (lomas1)
2003884,OCCT33_M243_20250623,OCCT33,-83.343922,8.428401,2025-06-23 00:00:00,2025-08-21 00:00:00,None,,Road dirt,off trail,2133055,M243,1,Camera Functioning,Other,46,Parallel,,,,,Long Term Monitoring,Grid of long term monitoring cameras across the Osa Peninsula,,,,,
2003884,OCCT32_m097_04082022,OCCT32,-83.170434,8.64031,2022-08-04 00:00:00,2022-11-02 00:00:00,None,,Other,,2070054,m097,1,Camera Functioning,Knee height,,Parallel,,,,,Long Term Monitoring,Grid of long term monitoring cameras across the Osa Peninsula,,,,,
2003884,OCCT31_m107_04082022,OCCT31,-83.1722,8.66869,2022-08-04 00:00:00,2022-11-02 00:00:00,None,,Other,,2070055,m107,1,Camera Functioning,Knee height,,Parallel,,,,,Long Term Monitoring,Grid of long term monitoring cameras across the Osa Peninsula,,,,,
2003884,OCCT10_M025_1432022,OCCT10,-83.34736,8.4086,2022-03-14 00:00:00,2022-06-28 00:00:00,None,,Other,,2047660,M025,30,Camera Functioning,Knee height,,Parallel,,,,,Long Term Monitoring,Grid of long term monitoring cameras across the Osa Peninsula,,,,,
2003884,OCCT11_M026_1432022,OCCT11,-83.34373,8.42222,2022-03-14 00:00:00,2022-06-27 00:00:00,None,,Other,,2047661,M026,30,Camera Functioning,Knee height,,Parallel,,,,,Long Term Monitoring,Grid of long term monitoring cameras across the Osa Peninsula,,,,,
2003884,OCCT12_M027_1432022,OCCT12,-83.33446,8.42229,2022-03-14 00:00:00,2022-06-28 00:00:00,None,,Other,,2047662,M027,30,Camera Functioning,Knee height,,Parallel,,,,,Long Term Monitoring,Grid of long term monitoring cameras across the Osa Peninsula,,,,,
2003884,OCCT13_M028_1432022,OCCT13,-83.323034,8.410447,2022-04-14 00:00:00,2022-06-27 00:00:00,None,,Other,,2047663,M028,30,Unknown Failure,Knee height,,Parallel,,,,,Long Term Monitoring,Grid of long term monitoring cameras across the Osa Peninsula,,,,,
2003884,OCCT32_M220_2025-06-06,OCCT32,-83.170434,8.64031,2025-06-06 00:00:00,2025-07-29 00:00:00,None,,Other,,2125296,M220,1,Camera Functioning,Knee height,,Parallel,,,,0,Long Term Monitoring,Grid of long term monitoring cameras across the Osa Peninsula,,,,,
2003884,OCCT66_M108_1632023,OCCT66,-83.317967,8.404714,2023-03-16 00:00:00,2023-11-17 00:00:00,None,,Other,,2097148,M108,1,Unknown Failure,Knee height,,Parallel,,,,,Long Term Monitoring,Grid of long term monitoring cameras across the Osa Peninsula,,,,,
2003884,OCCT14_M029_1432022,OCCT14,-83.31898,8.41895,2022-03-14 00:00:00,2022-06-27 00:00:00,None,,Other,,2047664,M029,30,Camera Functioning,Knee height,,Parallel,,,,,Long Term Monitoring,Grid of long term monitoring cameras across the Osa Peninsula,,,,,
2003884,OCCT15_M042_15022024,OCCT15,-83.35772,8.44355,2024-02-15 00:00:00,2024-05-31 00:00:00,None,,Other,,2095851,M042,1,Camera Functioning,Knee height,,Parallel,,,,,Long Term Monitoring,Grid of long term monitoring cameras across the Osa Peninsula,,,,,
2003884,OCCT16_M060_15022024,OCCT16,-83.36115,8.4556,2024-02-15 00:00:00,2024-03-22 00:00:00,None,,Other,,2080580,M060,1,Camera Functioning,Knee height,,Parallel,,,,,Long Term Monitoring,Grid of long term monitoring cameras across the Osa Peninsula,,,,,
2003884,OCCT19_M034_2962022,OCCT19,-83.3768,8.46047,2022-06-29 00:00:00,2022-08-30 00:00:00,None,,Other,long-term monitoring,2047667,M034,3,Camera Functioning,Knee height,,Other,74,,,,Long Term Monitoring,Grid of long term monitoring cameras across the Osa Peninsula,,,,,
2003884,OCCT17_M032_18322,OCCT17,-83.3742,8.45589,2022-03-18 00:00:00,2022-06-29 00:00:00,None,,Other,,2047665,M032,30,Unknown Failure,Knee height,,Parallel,,,,,Long Term Monitoring,Grid of long term monitoring cameras across the Osa Peninsula,,,,,
2003884,OCCT18_M033_18322,OCCT18,-83.36529,8.46915,2022-03-18 00:00:00,2022-06-29 00:00:00,None,,Other,,2047666,M033,30,Camera Functioning,Knee height,,Parallel,,,,,Long Term Monitoring,Grid of long term monitoring cameras across the Osa Peninsula,,,,,
2003884,OCCT15_M313_20251106,OCCT15,-83.35772,8.44355,2025-11-06 00:00:00,2026-01-16 00:00:00,None,,Other,,2141055,M313,1,Camera Functioning,Knee height,,Parallel,,,,0,Long Term Monitoring,Grid of long term monitoring cameras across the Osa Peninsula,,,,,
2003884,OCCT16_M210_20251106,OCCT16,-83.36115,8.4556,2025-11-06 00:00:00,2026-01-16 00:00:00,None,,Other,,2125278,M210,1,Camera Functioning,Knee height,,Parallel,,,,0,Long Term Monitoring,Grid of long term monitoring cameras across the Osa Peninsula,,,,,
2003884,OCCT18_M247_20251106,OCCT18,-83.36529,8.46915,2025-11-06 00:00:00,2026-01-16 00:00:00,None,,Other,,2132659,M247,1,Camera Functioning,Knee height,,Parallel,,,,0,Long Term Monitoring,Grid of long term monitoring cameras across the Osa Peninsula,,,,,
2003884,OCCT19_M034_18322,OCCT19,-83.3768,8.46047,2022-03-18 00:00:00,2022-06-29 00:00:00,None,,Other,,2047667,M034,30,Camera Functioning,Knee height,,Parallel,,,,,Long Term Monitoring,Grid of long term monitoring cameras across the Osa Peninsula,,,,,
2003884,OCCT26_M257_2025-06-05,OCCT26,-83.334733,8.730267,2025-06-05 00:00:00,2025-07-31 00:00:00,None,,Other,,2136354,M257,1,Camera Functioning,Knee height,,Parallel,,,,0,Long Term Monitoring,Grid of long term monitoring cameras across the Osa Peninsula,,,,,
2003884,OCCT66_M244_2025-02-24,OCCT66,-83.317967,8.404714,2025-02-24 00:00:00,2025-04-21 00:00:00,None,,Other,,2133057,M244,1,Camera Functioning,Knee height,,Parallel,,,,0,Long Term Monitoring,Grid of long term monitoring cameras across the Osa Peninsula,,,,,
2003884,OCCT28_M105_20220727,OCCT28,-83.40675,8.51834,2022-07-27 00:00:00,2022-09-14 00:00:00,None,,None,,2054736,m105,1,Camera Functioning,Knee height,,Parallel,,,,,Long Term Monitoring,Grid of long term monitoring cameras across the Osa Peninsula,,,,,
2003884,OCCT27_M234_2025-06-05,OCCT27,-83.33573,8.73433,2025-06-05 00:00:00,2025-07-31 00:00:00,None,,Other,,2120736,M234,1,Camera Functioning,Knee height,,Parallel,,,,0,Long Term Monitoring,Grid of long term monitoring cameras across the Osa Peninsula,,,,,
2003884,OCCT09_M370_20251230,OCCT09,-83.3405,8.41069,2025-12-30 00:00:00,2026-03-16 00:00:00,None,,Other,,2138080,M370,1,Film Failure,Knee height,,Parallel,,,,0,Long Term Monitoring,Grid of long term monitoring cameras across the Osa Peninsula,,,,,
2003884,OCCT12_M225_20260110,OCCT12,-83.33446,8.42229,2026-01-10 00:00:00,2026-04-06 00:00:00,None,,Other,,2125303,M225,1,Camera Functioning,Knee height,,Parallel,,,,0,Long Term Monitoring,Grid of long term monitoring cameras across the Osa Peninsula,,,,,
2003884,OCCT15_M113_772022,OCCT15,-83.35772,8.44355,2022-07-07 00:00:00,2022-08-27 00:00:00,None,,Other,,2052005,M113,30,Unknown Failure,Knee height,,Parallel,,,,,Long Term Monitoring,Grid of long term monitoring cameras across the Osa Peninsula,,,,,
2003884,OCCT07_M022_7062022,OCCT07,-83.28998,8.76422,2022-06-07 00:00:00,2022-08-29 00:00:00,None,,Other,,2043427,M022a,30,Unknown Failure,Knee height,,Parallel,,,,,Long Term Monitoring,Grid of long term monitoring cameras across the Osa Peninsula,,,,,
2003884,OCCT11_M026_27062022,OCCT11,-83.34373,8.42222,2022-06-27 00:00:00,2022-08-27 00:00:00,None,,Other,,2047661,M026,30,Unknown Failure,Knee height,,Parallel,,,,,Long Term Monitoring,Grid of long term monitoring cameras across the Osa Peninsula,,,,,"La camara fallaba, se cambio por una nueva"
2003884,OCCT28_M256_2025-06-05,OCCT28,-83.40675,8.51834,2025-06-05 00:00:00,2025-07-30 00:00:00,None,,Other,,2132700,M256,1,Camera Functioning,Knee height,,Parallel,,,,0,Long Term Monitoring,Grid of long term monitoring cameras across the Osa Peninsula,,,,,
2003884,OCCT13_M028_27062022,OCCT13,-83.323034,8.410447,2022-06-27 00:00:00,2022-08-26 00:00:00,None,,Other,,2047663,M028,30,Camera Functioning,Knee height,,Parallel,,,,,Long Term Monitoring,Grid of long term monitoring cameras across the Osa Peninsula,,,,,
2003884,OCCT14_M029_27062022,OCCT14,-83.31898,8.41895,2022-06-27 00:00:00,2022-08-26 00:00:00,None,,Other,,2047664,M029,30,Camera Functioning,Knee height,,Parallel,,,,,Long Term Monitoring,Grid of long term monitoring cameras across the Osa Peninsula,,,,,
2003884,OCCT12_M027_28062022,OCCT12,-83.33446,8.42229,2022-06-28 00:00:00,2022-08-19 00:00:00,None,,Other,,2047662,M027,30,Camera Functioning,Knee height,,Parallel,,,,,Long Term Monitoring,Grid of long term monitoring cameras across the Osa Peninsula,,,,,
2003884,OCCT14_M105_09052023,OCCT14,-83.31898,8.41895,2023-05-09 00:00:00,2023-08-24 00:00:00,None,,Other,,2069887,M102,1,Unknown Failure,Knee height,,Parallel,,,,,Long Term Monitoring,Grid of long term monitoring cameras across the Osa Peninsula,,,,,
2003884,OCCT06_M036_25042023,OCCT06,-83.29323,8.77809,2023-04-25 00:00:00,2023-08-28 00:00:00,None,,Other,,2087901,M036,1,Unknown Failure,Knee height,,Parallel,,,,,Long Term Monitoring,Grid of long term monitoring cameras across the Osa Peninsula,,,,,
2003884,OCCT08_M104_27042023,OCCT08,-83.32686,8.40875,2023-04-27 00:00:00,2023-08-01 00:00:00,None,,Other,,2080548,M058,1,Unknown Failure,Knee height,,Parallel,,,,,Long Term Monitoring,Grid of long term monitoring cameras across the Osa Peninsula,,,,,
2003884,OCCT26_M257_1012025,OCCT26,-83.334733,8.730267,2025-01-10 00:00:00,2025-03-13 00:00:00,None,,Other,,2136354,M257,1,Camera Functioning,Knee height,,Parallel,,,,0,Long Term Monitoring,Grid of long term monitoring cameras across the Osa Peninsula,,,,,
2003884,OCCT13_C190_08022024,OCCT13,-83.323034,8.410447,2024-02-08 00:00:00,2024-04-10 00:00:00,None,,Other,,2019104,C190,1,Camera Functioning,Knee height,,Parallel,,,,0,Long Term Monitoring,Grid of long term monitoring cameras across the Osa Peninsula,,,,,
2003884,OCCT30_M123_25042023,OCCT30,-83.29472,8.7703,2023-04-25 00:00:00,2023-08-28 00:00:00,None,,Other,,2069892,M123,1,Unknown Failure,Knee height,,Parallel,,,,,Long Term Monitoring,Grid of long term monitoring cameras across the Osa Peninsula,,,,,
2003884,OCCT27_M234_1012025,OCCT27,-83.33573,8.73433,2025-01-10 00:00:00,2025-03-13 00:00:00,None,,Other,,2120736,M234,1,Camera Functioning,Knee height,,Parallel,,,,0,Long Term Monitoring,Grid of long term monitoring cameras across the Osa Peninsula,,,,,
2003884,OCCT14_M155_08022024,OCCT14,-83.31898,8.41895,2024-02-08 00:00:00,2024-04-10 00:00:00,None,,Other,,2093667,M155,1,Camera Functioning,Knee height,,Parallel,,,,0,Long Term Monitoring,Grid of long term monitoring cameras across the Osa Peninsula,,,,,
2003884,OCCT13_M298_20260117,OCCT13,-83.323034,8.410447,2026-01-17 00:00:00,2026-04-07 00:00:00,None,,Other,,2139104,M298,1,Film Failure,Knee height,,Parallel,,,,,Long Term Monitoring,Grid of long term monitoring cameras across the Osa Peninsula,,,,,
2003884,OCCT28_M256_1012025,OCCT28,-83.40675,8.51834,2025-01-10 00:00:00,2025-03-14 00:00:00,None,,Other,,2132700,M256,1,Camera Functioning,Knee height,,Parallel,,,,0,Long Term Monitoring,Grid of long term monitoring cameras across the Osa Peninsula,,,,,
2003884,OCCT14_M324_20260117,OCCT14,-83.31898,8.41895,2026-01-17 00:00:00,2026-04-07 00:00:00,None,,Other,,2177468,M324,1,Camera Functioning,Knee height,,Parallel,,,,0,Long Term Monitoring,Grid of long term monitoring cameras across the Osa Peninsula,,,,,
2003884,OCCT10_M211_21112024,OCCT10,-83.34736,8.4086,2024-11-21 00:00:00,2025-02-06 00:00:00,None,,Other,,2125280,M211,1,Camera Functioning,Knee height,,Parallel,,,,0,Long Term Monitoring,Grid of long term monitoring cameras across the Osa Peninsula,,,,,
2003884,OCCT16_M060_27042023,OCCT16,-83.36115,8.4556,2023-04-27 00:00:00,2023-08-16 00:00:00,None,,Other,,2080580,M060,1,Unknown Failure,Knee height,,Parallel,,,,,Long Term Monitoring,Grid of long term monitoring cameras across the Osa Peninsula,,,,,
2003884,OCCT10_M290_20251230,OCCT10,-83.34736,8.4086,2025-12-30 00:00:00,2026-03-16 00:00:00,None,,Other,,2138781,M290,1,Camera Functioning,Knee height,,Parallel,,,,0,Long Term Monitoring,Grid of long term monitoring cameras across the Osa Peninsula,,,,,
2003884,OCCT33_M243_28112024,OCCT33,-83.343922,8.428401,2024-11-28 00:00:00,2025-02-05 00:00:00,None,,Other,,2133055,M243,1,Camera Functioning,Knee height,,Parallel,,,,0,Long Term Monitoring,Grid of long term monitoring cameras across the Osa Peninsula,,,,,
2003884,OCCT09_M172_21112024,OCCT09,-83.3405,8.41069,2024-11-21 00:00:00,2025-02-06 00:00:00,None,,Other,,2136126,M172,1,Unknown Failure,Knee height,,Parallel,,,,0,Long Term Monitoring,Grid of long term monitoring cameras across the Osa Peninsula,,,,,
2003884,OCCT33_M243_20251228,OCCT33,-83.343922,8.428401,2025-12-28 00:00:00,2026-03-16 00:00:00,None,,Other,,2133055,M243,1,Camera Functioning,Knee height,,Parallel,,,,0,Long Term Monitoring,Grid of long term monitoring cameras across the Osa Peninsula,,,,,
2003884,OCCT10_M211_2025-02-06,OCCT10,-83.34736,8.4086,2025-02-06 00:00:00,2025-04-14 00:00:00,None,,Other,,2125280,M211,1,Camera Functioning,Knee height,,Parallel,,,,0,Long Term Monitoring,Grid of long term monitoring cameras across the Osa Peninsula,,,,,
2003884,OCCT09_M370_2025-02-06,OCCT09,-83.3405,8.41069,2025-02-06 00:00:00,2025-04-14 00:00:00,None,,Other,,2138080,M370,1,Camera Functioning,Knee height,,Parallel,,,,0,Long Term Monitoring,Grid of long term monitoring cameras across the Osa Peninsula,,,,,
2003884,OCCT07_M070_28112024,OCCT07,-83.28998,8.76422,2024-11-28 00:00:00,2025-02-05 00:00:00,None,,Other,,2094002,M070,1,Camera Functioning,Knee height,,Parallel,,,,0,Long Term Monitoring,Grid of long term monitoring cameras across the Osa Peninsula,,,,,
2003884,OCCT08_M314_20251021,OCCT08,-83.32686,8.40875,2025-10-21 00:00:00,2026-01-19 00:00:00,None,,Other,off road,2138782,M314,1,Camera Functioning,Other,39,Parallel,,,,,Long Term Monitoring,Grid of long term monitoring cameras across the Osa Peninsula,,,,,
2003884,OCCT33_M243_20251031,OCCT33,-83.343922,8.428401,2025-10-31 00:00:00,2025-12-28 00:00:00,None,,Other,off road,2133055,M243,1,Camera Functioning,Other,46,Parallel,,,,,Long Term Monitoring,Grid of long term monitoring cameras across the Osa Peninsula,,,,,
2003884,OCCT66_M271_20251021,OCCT66,-83.317967,8.404714,2025-10-21 00:00:00,2026-01-19 00:00:00,None,,Other,off road,2174933,M271,1,Camera Functioning,Other,40,Parallel,,,,,Long Term Monitoring,Grid of long term monitoring cameras across the Osa Peninsula,,,,,
2003884,OCCT32_M038_07032024,OCCT32,-83.170434,8.64031,2024-03-07 00:00:00,2024-07-16 00:00:00,None,,Other,,2108539,M038,1,Camera Functioning,Knee height,,Parallel,,,,0,Long Term Monitoring,Grid of long term monitoring cameras across the Osa Peninsula,,,,,
2003884,OCCT31_C181_07032024,OCCT31,-83.1722,8.66869,2024-03-07 00:00:00,2024-05-09 00:00:00,None,,Other,,2019289,C181,1,Unknown Failure,Knee height,,Parallel,,,,,Long Term Monitoring,Grid of long term monitoring cameras across the Osa Peninsula,,,,,
2003884,OCCT28_ACO-0085-C_07032024,OCCT28,-83.40675,8.51834,2024-03-07 00:00:00,2024-07-18 00:00:00,None,,Other,,2098956,ACO-0085-C,1,Camera Functioning,Knee height,,Parallel,,,,0,Long Term Monitoring,Grid of long term monitoring cameras across the Osa Peninsula,,,,,
2003884,OCCT34_M136_07032024,OCCT34,-83.17559,8.67697,2024-03-07 00:00:00,2024-07-16 00:00:00,None,,Other,,2096155,M136,1,Unknown Failure,Knee height,,Parallel,,,,0,Long Term Monitoring,Grid of long term monitoring cameras across the Osa Peninsula,,,,,
2003884,OCCT13_M238_1112025,OCCT13,-83.323034,8.410447,2025-01-11 00:00:00,2025-03-15 00:00:00,None,,Other,,2120730,M238,1,Camera Functioning,Knee height,,Parallel,,,,0,Long Term Monitoring,Grid of long term monitoring cameras across the Osa Peninsula,,,,,
2003884,OCCT17_M048_27042023,OCCT17,-83.3742,8.45589,2023-04-27 00:00:00,2023-09-08 00:00:00,None,,Other,,2068199,M048,1,Unknown Failure,Knee height,,Parallel,,,,,Long Term Monitoring,Grid of long term monitoring cameras across the Osa Peninsula,,,,,
2003884,OCCT07_M070_2025-02-05,OCCT07,-83.28998,8.76422,2025-02-05 00:00:00,2025-04-08 00:00:00,None,,Other,,2094002,M070,1,Camera Functioning,Knee height,,Parallel,,,,0,Long Term Monitoring,Grid of long term monitoring cameras across the Osa Peninsula,,,,,
2003884,OCCT26_M053_25042023,OCCT26,-83.334733,8.730267,2023-04-25 00:00:00,2023-08-28 00:00:00,None,,Other,,2087987,M053,1,Unknown Failure,Knee height,,Parallel,,,,,Long Term Monitoring,Grid of long term monitoring cameras across the Osa Peninsula,,,,,
2003884,OCCT12_M127_30112024,OCCT12,-83.33446,8.42229,2024-11-30 00:00:00,2025-02-07 00:00:00,None,,Other,,2132102,M127,1,Unknown Failure,Knee height,,Parallel,,,,0,Long Term Monitoring,Grid of long term monitoring cameras across the Osa Peninsula,,,,,
2003884,OCCT27_M062_25042023,OCCT27,-83.33573,8.73433,2023-04-25 00:00:00,2023-08-28 00:00:00,None,,Other,,2087988,M062,1,Unknown Failure,Knee height,,Parallel,,,,,Long Term Monitoring,Grid of long term monitoring cameras across the Osa Peninsula,,,,,
2003884,OCCT33_M074_05052023,OCCT33,-83.343922,8.428401,2023-05-05 00:00:00,2023-05-21 00:00:00,None,,Other,,2073051,M074,1,Unknown Failure,Knee height,,Parallel,,,,,Long Term Monitoring,Grid of long term monitoring cameras across the Osa Peninsula,,,,,
2003884,OCCT16_M031_772022,OCCT16,-83.36115,8.4556,2022-07-07 00:00:00,2022-08-27 00:00:00,None,,None,,2047669,M031,1,Unknown Failure,Knee height,,Parallel,,,,,Long Term Monitoring,Grid of long term monitoring cameras across the Osa Peninsula,,,,,
2003884,OCCT26_M100_20220725,OCCT26,-83.334733,8.730267,2022-07-25 00:00:00,2022-10-03 00:00:00,None,,None,,2054734,M100,1,Camera Functioning,Knee height,,Parallel,,,,,Long Term Monitoring,Grid of long term monitoring cameras across the Osa Peninsula,,,,,
2003884,OCCT27_M087_20220727,OCCT27,-83.33573,8.73433,2022-07-27 00:00:00,2022-10-03 00:00:00,None,,None,,2054735,M087,1,Camera Functioning,Knee height,,Parallel,,,,,Long Term Monitoring,Grid of long term monitoring cameras across the Osa Peninsula,,,,,
2003884,OCCT14_M212_1112025,OCCT14,-83.31898,8.41895,2025-01-11 00:00:00,2025-03-15 00:00:00,None,,Other,,2132099,M212,1,Unknown Failure,Knee height,,Parallel,,,,0,Long Term Monitoring,Grid of long term monitoring cameras across the Osa Peninsula,,,,,
2003884,OCCT13_M131_26082022,OCCT13,-83.323034,8.410447,2022-08-26 00:00:00,2022-11-03 00:00:00,None,,Other,,2069882,M131,1,Unknown Failure,Knee height,,Parallel,,,,,Long Term Monitoring,Grid of long term monitoring cameras across the Osa Peninsula,,,,,
2003884,OCCT06_m103_29082022,OCCT06,-83.29323,8.77809,2022-08-29 00:00:00,2022-11-09 00:00:00,None,,Other,,2069889,m103,1,Unknown Failure,Knee height,,Parallel,,,,,Long Term Monitoring,Grid of long term monitoring cameras across the Osa Peninsula,,,,,
2003884,OCCT14_M102_26082022,OCCT14,-83.31898,8.41895,2022-08-26 00:00:00,2022-11-03 00:00:00,None,,Other,,2069887,M102,1,Unknown Failure,Knee height,,Parallel,,,,,Long Term Monitoring,Grid of long term monitoring cameras across the Osa Peninsula,,,,,
2003884,OCCT26_M123_29082022,OCCT30,-83.29472,8.7703,2022-08-29 00:00:00,2022-11-09 00:00:00,None,,Other,,2069892,M123,1,Camera Functioning,Knee height,,Parallel,,,,,Long Term Monitoring,Grid of long term monitoring cameras across the Osa Peninsula,,,,,
2003884,OCCT07_M068_29082022,OCCT07,-83.28998,8.76422,2022-08-29 00:00:00,2022-11-09 00:00:00,None,,Other,OCCT07,2052009,M068,1,Unknown Failure,Chest height,,Parallel,,,,,Long Term Monitoring,Grid of long term monitoring cameras across the Osa Peninsula,,,,,
2003884,OCCT31_M261_20251118,OCCT31,-83.1722,8.66869,2025-11-18 00:00:00,2026-03-04 00:00:00,None,,Other,off trail,2132685,M261,1,Camera Functioning,Other,36,Other,90,,,,Long Term Monitoring,Grid of long term monitoring cameras across the Osa Peninsula,,,,,
2003884,OCCT10_M109_23082022,OCCT10,-83.34736,8.4086,2022-08-23 00:00:00,2022-11-01 00:00:00,None,,Other,,2069881,M109,1,Unknown Failure,Knee height,,Parallel,,,,,Long Term Monitoring,Grid of long term monitoring cameras across the Osa Peninsula,,,,,
